Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow
15,4.9,4.9,0.0,1.2,5.8,7,52.0,6,3,15.0,22.0,53.0,1011.4,1011.5,3.0,7.0,0.0,0.0
21,19.4,19.4,11.2,5.468231522922462,7.6111775206611565,13,54.0,3,15,24.0,31.0,23.0,1011.1,1006.8,4.4474612602152455,4.509930082924903,1.0,0.0
15,5.4,5.4,0.6,0.6,3.2,6,30.0,6,6,19.0,11.0,68.0,1008.6,1005.6,4.4474612602152455,4.509930082924903,0.0,0.0
13,20.7,20.7,0.0,6.6,11.0,0,31.0,2,15,24.0,9.0,46.0,1014.0,1010.7,5.0,5.0,0.0,0.0
2,12.4,12.4,0.6,5.468231522922462,7.6111775206611565,5,63.0,3,4,13.0,20.0,95.0,1012.2,1006.4,7.0,8.0,0.0,1.0
32,10.1,10.1,12.2,2.4,6.8,12,35.0,3,12,9.0,20.0,55.0,1018.2,1019.1,6.0,4.0,1.0,0.0
27,18.5,18.5,0.0,5.2,11.1,7,35.0,14,14,13.0,19.0,61.0,1020.0,1017.9,2.0,1.0,0.0,0.0
36,19.3,19.3,0.0,5.468231522922462,7.6111775206611565,12,56.0,6,14,19.0,22.0,14.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
40,3.8,3.8,20.2,5.468231522922462,7.6111775206611565,8,56.0,10,8,26.0,20.0,38.0,1009.8,1013.3,4.4474612602152455,4.509930082924903,1.0,0.0
9,10.1,10.1,0.0,6.8,8.8,0,41.0,9,14,2.0,13.0,36.0,1012.6,1010.2,1.0,8.0,0.0,1.0
2,8.6,8.6,6.2,5.468231522922462,7.6111775206611565,15,52.0,13,15,20.0,22.0,50.0,1002.3,1004.3,7.0,8.0,1.0,1.0
9,18.9,18.9,0.0,8.0,11.4,14,41.0,7,13,9.0,22.0,99.0,1014.1,1011.6,4.0,2.0,0.0,0.0
18,12.19403438096892,12.19403438096892,2.3609181499166656,5.0,10.8,13,41.0,13,14,17.0,11.0,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
46,10.9,10.9,0.0,5.468231522922462,7.6111775206611565,9,35.0,0,8,11.0,24.0,46.0,1023.5,1020.8,4.4474612602152455,4.509930082924903,0.0,0.0
28,9.2,9.2,2.2,4.2,8.3,13,57.0,14,14,24.0,24.0,66.0,1015.6,1012.3,7.0,6.0,1.0,1.0
16,18.4,18.4,0.0,7.2,7.6111775206611565,8,39.0,9,9,20.0,13.0,51.5391158755046,1011.9,1007.9,1.0,4.0,0.0,0.0
11,23.7,23.7,0.0,5.468231522922462,7.6111775206611565,11,72.0,3,5,15.0,22.0,56.0,1009.1,1005.8,4.4474612602152455,4.509930082924903,0.0,1.0
8,19.0,19.0,7.0,0.6,0.8,10,56.0,10,8,20.0,26.0,77.0,1019.5,1017.0,8.0,7.0,1.0,1.0
17,7.3,7.3,0.0,5.468231522922462,7.6111775206611565,3,28.0,2,3,7.0,11.0,50.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
46,11.1,11.1,0.0,5.468231522922462,7.6111775206611565,1,44.0,0,4,15.0,24.0,40.0,1030.3,1026.2,4.4474612602152455,4.509930082924903,0.0,0.0
16,9.5,9.5,0.0,5.6,7.6111775206611565,8,22.0,9,13,7.0,7.0,24.0,1018.8,1014.5,0.0,0.0,0.0,0.0
46,7.4,7.4,2.0,5.468231522922462,7.6111775206611565,11,28.0,9,11,11.0,17.0,58.0,1027.9,1027.0,4.4474612602152455,4.509930082924903,1.0,0.0
30,13.3,13.3,2.3609181499166656,5.468231522922462,7.6111775206611565,2,24.0,3,0,14.043425914971502,9.0,42.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
34,19.9,19.9,8.4,4.0,7.6111775206611565,9,28.0,1,3,13.0,17.0,87.0,1020.6,1019.0,8.0,8.0,1.0,1.0
15,4.2,4.2,0.8,0.4,3.2,14,48.0,7,5,15.0,17.0,66.0,1017.1,1013.1,7.0,7.0,0.0,0.0
31,17.1,17.1,0.0,9.6,13.1,12,37.0,0,11,13.0,19.0,41.0,1015.0,1011.7,0.0,1.0,0.0,0.0
10,21.9,21.9,0.0,11.6,7.6111775206611565,15,35.0,4,9,20.0,9.0,32.0,1014.1,1011.2,0.0,5.0,0.0,0.0
13,24.5,24.5,15.0,9.2,10.1,2,41.0,4,6,13.0,24.0,45.0,1012.0,1007.0,5.0,4.0,1.0,0.0
11,12.8,12.8,4.8,2.4,2.3,8,50.0,12,8,20.0,33.0,61.0,1023.5,1021.1,7.0,5.0,1.0,1.0
37,15.0,15.0,0.0,8.0,11.9,5,48.0,13,1,11.0,22.0,51.0,1017.1,1012.2,0.0,1.0,0.0,0.0
29,11.9,11.9,0.0,5.468231522922462,10.2,0,50.0,4,0,17.0,20.0,29.0,1026.8,1022.5,4.4474612602152455,4.509930082924903,0.0,0.0
26,12.0,12.0,0.0,5.468231522922462,7.6111775206611565,13,35.0,13,15,9.0,11.0,20.0,1016.7,1013.6,4.4474612602152455,4.509930082924903,0.0,0.0
22,12.2,12.2,0.6,5.468231522922462,7.6111775206611565,11,43.0,15,12,11.0,26.0,32.0,1019.0,1021.5,6.0,5.0,0.0,0.0
10,5.8,5.8,0.0,2.6,7.6111775206611565,13,17.0,9,15,7.0,9.0,27.0,1024.8,1021.2,1.0,1.0,0.0,0.0
42,3.0,3.0,0.0,2.4,6.9,7,26.0,1,12,13.0,7.0,38.0,1020.1,1017.1,1.0,3.0,0.0,0.0
34,20.6,20.6,0.0,5.468231522922462,7.6111775206611565,1,37.0,0,3,6.0,9.0,41.0,1020.4,1016.3,3.0,4.509930082924903,0.0,0.0
7,13.4,13.4,0.0,4.2,6.1,5,19.0,13,4,6.0,7.0,53.0,1023.9,1019.5,6.0,6.0,0.0,0.0
13,24.1,24.1,0.0,6.8,10.4,0,52.0,0,4,20.0,24.0,31.0,1013.3,1010.8,2.0,7.0,0.0,0.0
11,16.4,16.4,0.0,2.2,5.8,6,59.0,4,2,15.0,17.0,40.0,1011.8,1011.3,6.0,1.0,0.0,0.0
12,0.8,0.8,1.6,0.8,1.3,8,15.0,4,9,2.0,0.0,51.5391158755046,1033.0,1031.9,4.4474612602152455,4.509930082924903,1.0,0.0
42,0.1,0.1,0.0,6.2,10.9,4,20.0,0,5,7.0,9.0,36.0,1020.9,1015.8,0.0,1.0,0.0,0.0
24,7.7,7.7,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,7,7,4.0,4.0,47.0,1017.6499397983052,1015.2558888309618,0.0,5.0,0.0,0.0
31,9.4,9.4,0.6,2.6,6.4,14,30.0,5,14,13.0,11.0,63.0,1023.7,1021.8,2.0,5.0,0.0,1.0
21,24.1,24.1,0.0,6.2,5.9,15,59.0,3,3,33.0,19.0,38.0,1008.7,1005.0,3.0,7.0,0.0,1.0
23,0.1,0.1,0.0,5.468231522922462,7.6111775206611565,6,43.0,3,6,7.0,13.0,60.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
9,10.7,10.7,12.2,12.0,7.6111775206611565,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,36.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
16,12.19403438096892,12.19403438096892,2.3609181499166656,5.468231522922462,7.6111775206611565,14,39.0,7,14,22.0,20.0,65.0,1003.1,1000.2,4.4474612602152455,7.0,0.0,1.0
23,11.8,11.8,2.4,5.468231522922462,7.6111775206611565,12,56.0,12,13,30.0,20.0,84.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,1.0
26,20.4,20.4,0.0,5.468231522922462,7.6111775206611565,4,33.0,4,1,17.0,22.0,70.0,1014.8,1010.4,4.4474612602152455,4.509930082924903,0.0,0.0
4,13.0,13.0,0.0,5.468231522922462,7.6111775206611565,5,24.0,3,4,6.0,9.0,35.0,1026.3,1020.6,4.4474612602152455,4.509930082924903,0.0,0.0
32,14.4,14.4,6.0,3.6,6.1,13,35.0,8,11,13.0,17.0,51.0,1015.4,1015.4,7.0,4.0,1.0,0.0
7,20.1,20.1,0.0,7.2,8.9,1,22.0,1,1,6.0,11.0,51.0,1016.2,1013.0,6.0,7.0,0.0,0.0
39,20.1,20.1,2.6,8.2,8.7,1,39.0,8,1,9.0,31.0,54.0,1020.6,1017.4,6.0,6.0,1.0,0.0
23,3.6,3.6,0.0,5.468231522922462,7.6111775206611565,10,28.0,12,14,9.0,9.0,65.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
18,14.7,14.7,0.0,5.4,7.1,3,59.0,3,3,37.0,44.0,36.0,1018.4,1012.1,4.4474612602152455,4.509930082924903,0.0,0.0
12,7.8,7.8,0.0,1.4,8.9,3,33.0,3,6,9.0,15.0,61.0,1026.7,1024.5,4.4474612602152455,4.509930082924903,0.0,0.0
1,10.5,10.5,1.0,3.4,2.5,13,40.03523007167319,13,9,6.0,7.0,73.0,1027.3,1024.2,7.0,7.0,0.0,0.0
18,15.7,15.7,0.2,8.6,9.1,11,39.0,4,11,2.0,17.0,73.0,1013.3,1013.8,8.0,1.0,0.0,0.0
11,9.5,9.5,0.2,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,58.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
48,19.0,19.0,0.0,11.4,7.6111775206611565,3,57.0,5,6,30.0,33.0,9.0,1015.2,1010.4,0.0,6.0,0.0,0.0
28,7.8,7.8,8.8,1.4,7.0,14,43.0,6,14,11.0,24.0,48.0,1017.6,1015.3,6.0,3.0,1.0,0.0
36,1.4,1.4,3.4,5.468231522922462,7.6111775206611565,8,15.0,3,12,0.0,4.0,53.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
38,6.2,6.2,0.0,2.0,8.6,13,37.0,7,13,20.0,17.0,38.0,1025.1,1022.7,4.0,3.0,0.0,0.0
12,11.1,11.1,3.4,1.8,6.2,12,43.0,11,8,19.0,22.0,56.0,1013.6,1016.3,4.4474612602152455,4.509930082924903,1.0,0.0
29,7.4,7.4,12.2,5.468231522922462,9.2,11,37.0,6,11,6.0,22.0,56.0,1027.5,1026.3,5.0,6.0,1.0,0.0
35,8.0,8.0,18.4,5.468231522922462,7.6111775206611565,13,52.0,11,12,22.0,30.0,93.0,1002.7,999.7,8.0,7.0,1.0,1.0
5,1.1,1.1,1.4,5.468231522922462,7.6111775206611565,14,57.0,14,13,26.0,26.0,60.0,1012.7,1013.0,8.0,8.0,1.0,1.0
36,11.0,11.0,3.0,5.468231522922462,7.6111775206611565,14,57.0,14,14,26.0,31.0,36.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
9,3.2,3.2,0.0,5.468231522922462,7.6111775206611565,7,50.0,13,14,13.0,33.0,44.0,1014.6,1012.4,4.4474612602152455,7.0,0.0,0.0
39,18.0,18.0,0.0,4.8,10.6,11,48.0,11,11,31.0,26.0,19.0,1016.4,1012.4,1.0,0.0,0.0,0.0
11,11.9,11.9,3.4,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,67.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,1.0
41,16.3,16.3,0.0,5.468231522922462,7.6111775206611565,1,39.0,0,4,22.0,15.0,28.0,1017.4,1014.4,4.4474612602152455,4.509930082924903,0.0,0.0
5,8.7,8.7,0.2,5.468231522922462,7.6111775206611565,5,61.0,5,3,30.0,43.0,76.0,1022.1,1017.9,4.4474612602152455,4.509930082924903,0.0,0.0
28,5.1,5.1,0.0,0.6,2.6,1,20.0,1,0,7.0,11.0,50.0,1036.7,1034.7,6.0,5.0,0.0,0.0
45,19.2,19.2,3.0,9.4,8.8,11,33.0,10,10,15.0,19.0,57.0,1010.9,1009.0,7.0,5.0,1.0,0.0
39,22.0,22.0,0.0,9.8,11.8,1,39.0,0,1,15.0,30.0,59.0,1016.0,1012.6,3.0,2.0,0.0,0.0
29,8.0,8.0,0.0,5.468231522922462,12.0,2,52.0,0,0,28.0,19.0,25.0,1027.6,1023.6,4.4474612602152455,4.509930082924903,0.0,0.0
31,11.8,11.8,0.0,5.6,10.4,12,31.0,9,15,4.0,13.0,54.0,1020.8,1018.0,1.0,1.0,0.0,0.0
11,20.9,20.9,0.0,5.468231522922462,7.6111775206611565,10,41.0,11,10,22.0,30.0,60.0,1019.1,1018.2,4.4474612602152455,4.509930082924903,0.0,0.0
23,-4.6,-4.6,3.8,5.468231522922462,7.6111775206611565,9,39.0,9,11,15.0,9.0,77.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
17,-0.4,-0.4,0.0,5.468231522922462,7.6111775206611565,3,13.0,3,14,0.0,2.0,92.0,1017.6499397983052,1015.2558888309618,7.0,8.0,0.0,0.0
19,4.5,4.5,0.2,2.0,4.9,15,46.0,13,11,24.0,20.0,73.0,1022.4,1021.8,2.0,7.0,0.0,0.0
40,10.9,10.9,0.0,5.468231522922462,7.6111775206611565,1,39.0,7,1,6.0,11.0,21.0,1014.1,1010.1,4.4474612602152455,4.509930082924903,0.0,0.0
25,9.2,9.2,0.0,5.468231522922462,7.6111775206611565,13,72.0,5,14,19.0,44.0,47.0,1007.6,1002.6,4.4474612602152455,4.509930082924903,0.0,0.0
13,20.6,20.6,0.0,6.8,10.6,0,37.0,2,1,22.0,13.0,33.0,1016.2,1012.1,5.0,3.0,0.0,0.0
38,20.8,20.8,2.3609181499166656,5.468231522922462,0.2,11,54.0,11,11,30.0,28.0,85.0,1018.5,1017.5,7.0,8.0,0.0,1.0
8,23.5,23.5,1.0,8.6,8.6,3,35.0,7,3,6.0,22.0,63.0,1008.1,1003.7,4.0,6.0,0.0,0.0
39,24.6,24.6,0.0,5.0,8.0,1,46.0,2,1,22.0,30.0,69.0,1014.6,1012.2,7.0,7.0,0.0,0.0
47,14.7,14.7,0.0,5.468231522922462,7.6111775206611565,10,39.0,7,10,13.0,24.0,73.0,1012.9,1010.1,1.0,4.509930082924903,0.0,1.0
48,14.6,14.6,0.0,10.8,9.2,3,57.0,5,3,33.0,39.0,11.0,1020.9,1015.4,5.0,2.0,0.0,0.0
13,24.2,24.2,3.6,5.4,3.6,13,33.0,15,14,7.0,22.0,67.0,1005.7,1003.8,7.0,7.0,1.0,1.0
5,5.2,5.2,0.0,5.468231522922462,7.6111775206611565,8,39.0,11,13,17.0,17.0,38.0,1017.0,1013.8,7.0,4.509930082924903,0.0,0.0
32,0.9,0.9,0.0,2.6,7.2,1,33.0,3,2,0.0,6.0,41.0,1030.1,1025.2,7.0,7.0,0.0,0.0
11,17.8,17.8,0.0,7.4,12.6,1,33.0,12,1,9.0,24.0,62.0,1023.2,1021.6,7.0,2.0,0.0,0.0
5,9.8,9.8,0.0,5.468231522922462,7.6111775206611565,6,37.0,3,12,15.0,9.0,16.0,1015.1,1010.2,4.4474612602152455,4.509930082924903,0.0,0.0
43,11.5,11.5,0.2,5.468231522922462,7.6111775206611565,7,39.0,6,7,15.0,15.0,56.0,1022.3,1020.3,4.4474612602152455,4.509930082924903,0.0,0.0
12,10.5,10.5,15.6,0.4,2.0,11,37.0,8,11,13.0,17.0,95.0,1025.0,1025.6,4.4474612602152455,4.509930082924903,1.0,0.0
20,18.3,18.3,0.0,9.6,5.7,8,54.0,10,12,22.0,17.0,74.0,1009.6,1009.9,8.0,7.0,0.0,1.0
1,18.9,18.9,0.0,8.2,2.1,13,40.03523007167319,13,9,19.0,30.0,76.0,1014.5,1014.8,7.0,7.0,0.0,0.0
34,2.5,2.5,0.0,5.468231522922462,7.6111775206611565,0,26.0,0,9,9.0,0.0,32.0,1017.9,1013.3,4.4474612602152455,4.509930082924903,0.0,0.0
3,9.5,9.5,0.0,5.0,10.3,6,35.0,6,14,6.0,17.0,21.0,1015.3,1011.7,1.0,0.0,0.0,0.0
5,2.4,2.4,4.0,5.468231522922462,7.6111775206611565,15,54.0,6,13,24.0,28.0,80.0,999.3,999.9,6.0,4.0,1.0,1.0
20,3.3,3.3,0.0,2.9,10.1,5,26.0,5,3,11.0,13.0,35.0,1031.7,1027.5,0.0,4.509930082924903,0.0,0.0
17,19.5,19.5,0.2,5.468231522922462,7.6111775206611565,7,33.0,6,6,9.0,19.0,72.0,1009.2,1009.9,4.4474612602152455,4.509930082924903,0.0,0.0
29,-0.8,-0.8,0.2,5.468231522922462,5.5,11,30.0,0,11,11.0,11.0,57.0,1031.6,1029.9,0.0,7.0,0.0,0.0
48,13.3,13.3,0.0,11.0,12.4,8,44.0,8,10,24.0,17.0,20.0,1017.2,1014.4,0.0,0.0,0.0,0.0
45,10.2,10.2,3.0,1.2,1.3,2,35.0,3,1,0.0,17.0,63.0,1023.3,1020.0,7.0,4.509930082924903,1.0,1.0
39,17.1,17.1,0.0,5.2,10.5,4,31.0,11,4,6.0,17.0,49.0,1014.3,1010.4,1.0,1.0,0.0,0.0
11,23.4,23.4,8.8,6.2,1.3,10,56.0,15,8,15.0,28.0,76.0,1009.0,1009.1,6.0,7.0,1.0,1.0
46,15.8,15.8,0.2,5.468231522922462,7.6111775206611565,6,48.0,7,7,17.0,22.0,78.0,1012.5,1010.7,4.4474612602152455,4.509930082924903,0.0,1.0
21,10.9,10.9,0.0,4.4,10.5,1,33.0,1,0,15.0,4.0,32.0,1024.0,1020.0,1.0,2.0,0.0,0.0
47,12.5,12.5,0.0,5.468231522922462,7.6111775206611565,14,20.0,2,9,11.0,0.0,63.0,1034.5,1031.7,5.0,8.0,0.0,0.0
38,8.5,8.5,0.2,6.0,10.8,11,48.0,11,9,26.0,20.0,45.0,1023.2,1022.8,1.0,1.0,0.0,0.0
27,16.2,16.2,0.6,3.4,5.2,9,54.0,9,2,28.0,28.0,75.0,1019.5,1017.0,7.0,6.0,0.0,0.0
20,4.2,4.2,0.0,4.8,9.9,13,30.0,12,15,11.0,17.0,32.0,1030.4,1028.1,0.0,0.0,0.0,0.0
7,17.0,17.0,14.6,3.4,0.0,0,22.0,9,2,7.0,11.0,84.0,1016.8,1013.7,8.0,8.0,1.0,1.0
29,11.2,11.2,7.2,5.468231522922462,4.5,13,70.0,14,7,22.0,28.0,72.0,1013.4,1011.6,7.0,8.0,1.0,1.0
28,6.5,6.5,6.1,3.0,4.2,14,67.0,14,14,28.0,39.0,92.0,1015.5,1013.0,2.0,4.509930082924903,1.0,1.0
7,22.9,22.9,6.6,3.6,10.8,1,28.0,0,1,9.0,11.0,58.0,1016.2,1014.5,5.0,1.0,1.0,0.0
0,13.2,13.2,1.4,1.0,3.0,13,28.0,1,15,6.0,17.0,58.0,1019.2,1016.6,4.4474612602152455,4.509930082924903,1.0,0.0
6,-1.5,-1.5,0.2,5.468231522922462,7.6111775206611565,10,37.0,10,9,20.0,17.0,58.0,1035.6,1034.0,4.4474612602152455,7.0,0.0,0.0
27,22.3,22.3,1.8,3.6,9.1,4,50.0,4,4,28.0,28.0,80.0,1016.6,1014.7,3.0,7.0,1.0,0.0
6,7.2,7.2,3.6,5.468231522922462,7.6111775206611565,15,44.0,12,12,17.0,28.0,56.0,1020.6,1020.5,8.0,3.0,1.0,0.0
42,5.5,5.5,0.0,7.0,13.2,8,22.0,0,14,15.0,11.0,25.0,1018.4,1014.8,0.0,1.0,0.0,0.0
33,4.6,4.6,0.8,0.6,4.0,15,33.0,13,15,15.0,20.0,68.0,1027.3,1025.4,8.0,6.0,0.0,0.0
7,15.2,15.2,0.0,4.8,10.6,1,28.0,12,1,6.0,15.0,66.0,1014.6,1010.6,1.0,1.0,0.0,0.0
15,3.2,3.2,0.4,0.4,4.2,6,26.0,6,6,17.0,7.0,60.0,1031.9,1030.0,4.4474612602152455,4.509930082924903,0.0,0.0
2,10.2,10.2,0.0,5.468231522922462,7.6111775206611565,14,30.0,2,11,7.0,11.0,36.0,1019.5,1013.3,4.4474612602152455,4.0,0.0,0.0
4,15.0,15.0,0.0,5.468231522922462,7.6111775206611565,4,26.0,11,4,6.0,17.0,56.0,1025.0,1022.7,4.4474612602152455,4.509930082924903,0.0,0.0
14,18.7,18.7,0.0,5.468231522922462,7.6111775206611565,10,39.0,10,10,28.0,28.0,53.0,1019.3,1017.5,4.4474612602152455,4.509930082924903,0.0,0.0
9,1.9,1.9,0.0,1.4,9.5,7,31.0,3,7,0.0,17.0,26.0,1024.7,1023.5,1.0,1.0,0.0,0.0
22,6.1,6.1,5.4,5.468231522922462,7.6111775206611565,12,48.0,12,12,28.0,17.0,47.0,1027.0,1030.1,5.0,6.0,1.0,0.0
4,12.9,12.9,0.0,5.468231522922462,7.6111775206611565,10,30.0,15,9,6.0,19.0,52.0,1024.2,1023.2,4.4474612602152455,4.509930082924903,0.0,1.0
36,16.3,16.3,0.0,5.468231522922462,7.6111775206611565,9,43.0,8,10,19.0,20.0,37.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
29,1.5,1.5,0.0,5.468231522922462,8.7,5,22.0,11,8,6.0,9.0,54.0,1032.9,1030.1,4.4474612602152455,2.0,0.0,0.0
29,25.1,25.1,0.0,5.468231522922462,11.9,0,70.0,1,15,22.0,22.0,19.0,1005.7,1002.2,4.4474612602152455,4.509930082924903,0.0,0.0
16,20.4,20.4,0.0,5.6,7.6111775206611565,11,24.0,1,10,7.0,9.0,51.5391158755046,1014.9,1010.9,0.0,4.509930082924903,0.0,0.0
9,12.6,12.6,0.0,5.468231522922462,7.6111775206611565,1,46.0,12,9,7.0,11.0,14.0,1017.6,1013.0,4.4474612602152455,1.0,0.0,0.0
0,7.1,7.1,4.8,3.0,1.8,3,24.0,3,5,0.0,7.0,55.0,1014.3,1012.7,4.4474612602152455,4.509930082924903,1.0,0.0
6,6.9,6.9,0.0,5.468231522922462,7.6111775206611565,10,56.0,10,10,30.0,26.0,60.0,1020.2,1018.1,4.4474612602152455,4.509930082924903,0.0,0.0
40,10.5,10.5,0.0,5.468231522922462,7.6111775206611565,14,44.0,7,14,19.0,20.0,64.0,1018.2,1015.4,4.4474612602152455,4.509930082924903,0.0,0.0
8,20.7,20.7,1.0,3.6,9.1,9,48.0,8,9,19.0,30.0,67.0,1014.8,1011.9,4.0,5.0,0.0,1.0
26,18.0,18.0,0.2,5.468231522922462,7.6111775206611565,3,44.0,1,4,4.0,30.0,84.0,1010.4,1007.2,4.4474612602152455,4.509930082924903,0.0,0.0
28,15.2,15.2,0.0,8.0,7.7,9,41.0,2,2,15.0,17.0,32.0,1015.4,1012.7,7.0,6.0,0.0,0.0
24,16.0,16.0,12.8,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,0.0,0.0,79.0,1017.6499397983052,1015.2558888309618,7.0,6.0,1.0,0.0
29,13.8,13.8,15.0,5.468231522922462,4.7,13,70.0,3,14,20.0,35.0,74.0,1013.8,1011.8,6.0,7.0,1.0,1.0
46,12.1,12.1,5.8,5.468231522922462,7.6111775206611565,13,63.0,14,14,11.0,17.0,65.0,1019.0,1018.3,4.4474612602152455,4.509930082924903,1.0,1.0
4,12.0,12.0,0.2,5.468231522922462,7.6111775206611565,4,19.0,9,4,2.0,6.0,50.0,1022.7,1017.8,4.4474612602152455,4.509930082924903,0.0,0.0
31,11.8,11.8,0.0,7.4,12.1,12,33.0,15,13,9.0,13.0,49.0,1013.2,1011.7,1.0,6.0,0.0,0.0
5,6.9,6.9,0.0,5.468231522922462,7.6111775206611565,3,39.0,3,3,20.0,20.0,50.0,1012.8,1008.6,3.0,4.509930082924903,0.0,0.0
0,5.9,5.9,11.2,1.2,7.0,12,43.0,11,15,9.0,17.0,52.0,1023.9,1024.0,4.4474612602152455,4.509930082924903,1.0,0.0
1,14.2,14.2,0.0,6.2,9.4,13,40.03523007167319,10,10,13.0,19.0,64.0,1017.5,1015.9,7.0,6.0,0.0,0.0
43,9.5,9.5,0.2,5.468231522922462,7.6111775206611565,9,43.0,1,2,24.0,24.0,64.0,1024.4,1021.0,4.4474612602152455,4.509930082924903,0.0,0.0
20,5.0,5.0,0.0,5.6,10.6,11,44.0,8,8,22.0,24.0,25.0,1029.3,1028.0,1.0,0.0,0.0,0.0
18,14.1,14.1,0.0,10.0,0.0,6,48.0,3,13,22.0,6.0,42.0,1012.0,1011.7,7.0,7.0,0.0,0.0
23,7.2,7.2,0.0,5.468231522922462,7.6111775206611565,13,41.0,14,14,13.0,20.0,34.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
42,0.2,0.2,0.0,1.0,9.1,9,19.0,0,8,7.0,6.0,54.0,1031.1,1029.0,0.0,1.0,0.0,0.0
43,18.3,18.3,0.0,5.468231522922462,7.6111775206611565,2,35.0,1,9,13.0,24.0,59.0,1011.5,1008.4,4.4474612602152455,4.509930082924903,0.0,0.0
43,15.7,15.7,0.0,5.468231522922462,7.6111775206611565,13,54.0,7,6,26.0,22.0,73.0,1001.9,1000.6,4.4474612602152455,4.509930082924903,0.0,1.0
4,15.1,15.1,0.0,5.468231522922462,7.6111775206611565,2,31.0,6,0,6.0,19.0,60.0,1018.2,1016.1,4.4474612602152455,4.509930082924903,0.0,1.0
25,15.9,15.9,0.0,5.468231522922462,7.6111775206611565,8,46.0,8,8,30.0,22.0,31.0,1014.3,1013.7,4.4474612602152455,4.509930082924903,0.0,0.0
12,2.3,2.3,15.6,0.4,0.0,10,46.0,8,8,17.0,22.0,100.0,1013.6,1012.4,4.4474612602152455,4.509930082924903,1.0,1.0
43,9.2,9.2,0.0,5.468231522922462,7.6111775206611565,9,33.0,1,10,11.0,15.0,69.0,1020.0,1015.5,4.4474612602152455,4.509930082924903,0.0,0.0
26,14.8,14.8,0.0,5.468231522922462,7.6111775206611565,3,30.0,9,4,7.0,19.0,58.0,1020.4,1018.5,4.4474612602152455,4.509930082924903,0.0,0.0
22,6.9,6.9,0.0,5.6,13.6,11,35.0,2,8,24.0,26.0,42.0,1023.2,1019.9,1.0,1.0,0.0,0.0
19,4.4,4.4,0.4,0.8,4.4,8,37.0,12,8,9.0,22.0,64.0,1024.8,1024.4,4.0,7.0,0.0,0.0
13,25.3,25.3,2.6,4.0,1.6,10,46.0,15,1,11.0,9.0,98.0,1007.2,1004.9,7.0,8.0,1.0,1.0
33,8.9,8.9,0.4,0.8,1.2,9,33.0,9,9,11.0,19.0,87.0,1032.4,1031.2,8.0,8.0,0.0,0.0
17,11.4,11.4,2.0,5.468231522922462,7.6111775206611565,11,26.0,9,11,7.0,13.0,87.0,1017.6499397983052,1015.2558888309618,8.0,7.0,1.0,1.0
0,9.3,9.3,0.0,5.468231522922462,7.6111775206611565,15,28.0,9,1,6.0,9.0,40.0,1024.6,1021.0,4.4474612602152455,4.509930082924903,0.0,0.0
36,2.1,2.1,0.0,5.468231522922462,7.6111775206611565,10,43.0,9,9,17.0,20.0,26.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
9,5.9,5.9,0.0,2.8,9.3,0,35.0,11,6,7.0,11.0,35.0,1028.0,1024.1,1.0,5.0,0.0,0.0
3,16.1,16.1,0.0,14.2,7.6111775206611565,1,30.0,0,9,9.0,13.0,9.0,1009.6,1006.0,4.4474612602152455,4.509930082924903,0.0,0.0
5,1.6,1.6,0.8,5.468231522922462,7.6111775206611565,3,31.0,3,3,17.0,20.0,100.0,1024.4,1024.9,7.0,7.0,0.0,0.0
